Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Company Size,Job Title,Role,Company,Min_experience,Max_experience,Average_experience,Average_Salary
242927090922999,3 to 10 Years,M.Com,$59K-$91K,"Washington, D.C.",USA,37,-95,51598,UX/UI Designer,User Experience Designer,Ameren,3,10,6.5,75000
883136218668560,5 to 14 Years,M.Com,$65K-$85K,"Washington, D.C.",USA,37,-95,72745,Project Coordinator,Administrative Coordinator,Magellan Financial Group,5,14,9.5,75000
2534562175410112,2 to 8 Years,BBA,$55K-$81K,"Washington, D.C.",USA,37,-95,131521,Network Administrator,Systems Administrator,Sirius XM Holdings Inc.,2,8,5.0,68000
2894693722059513,3 to 12 Years,BA,$65K-$128K,"Washington, D.C.",USA,37,-95,73175,Research Scientist,Research Analyst,MGM Resorts International,3,12,7.5,96500
2459821327774626,2 to 12 Years,BA,$62K-$103K,"Washington, D.C.",USA,37,-95,68264,Pharmaceutical Sales Representative,Territory Sales Manager,Marsh & McLennan,2,12,7.0,82500
471426902076761,1 to 15 Years,BCA,$65K-$109K,"Washington, D.C.",USA,37,-95,104099,Family Nurse Practitioner,Geriatric Nurse Practitioner,Freeport-McMoRan,1,15,8.0,87000
2240446030810438,3 to 14 Years,M.Com,$57K-$85K,"Washington, D.C.",USA,37,-95,124628,Electrical Engineer,Controls Engineer,William Hill plc,3,14,8.5,71000
104101811538750,3 to 8 Years,M.Com,$61K-$99K,"Washington, D.C.",USA,37,-95,25991,Physical Therapist,Orthopedic Physical Therapist,Travelers,3,8,5.5,80000
1465291548746313,3 to 10 Years,B.Tech,$58K-$126K,"Washington, D.C.",USA,37,-95,128164,Data Analyst,Data Scientist,Linde plc,3,10,6.5,92000
2368004691896082,1 to 8 Years,M.Com,$59K-$104K,"Washington, D.C.",USA,37,-95,130177,Quality Assurance Analyst,Test Automation Engineer,Waste Management,1,8,4.5,81500
3080428284425659,1 to 14 Years,BCA,$65K-$103K,"Washington, D.C.",USA,37,-95,69999,Back-End Developer,Server Developer,Liberty Media,1,14,7.5,84000
1610106394310478,1 to 15 Years,B.Tech,$61K-$113K,"Washington, D.C.",USA,37,-95,93647,Front-End Developer,Accessibility Developer,E.ON SE,1,15,8.0,87000
2078042585870050,1 to 10 Years,BBA,$61K-$94K,"Washington, D.C.",USA,37,-95,81594,Executive Assistant,Personal Assistant,FirstEnergy,1,10,5.5,77500
1739229000228920,2 to 12 Years,B.Tech,$55K-$85K,"Washington, D.C.",USA,37,-95,70274,Back-End Developer,Server Developer,Spirax-Sarco Engineering,2,12,7.0,70000
2940211095400908,2 to 13 Years,BBA,$58K-$119K,"Washington, D.C.",USA,37,-95,57656,Database Developer,NoSQL Database Engineer,Constellation Brands,2,13,7.5,88500
2027684157202033,3 to 10 Years,MCA,$58K-$106K,"Washington, D.C.",USA,37,-95,40160,Customer Service Representative,Call Center Agent,B&M,3,10,6.5,82000
2341341095889063,0 to 11 Years,PhD,$60K-$84K,"Washington, D.C.",USA,37,-95,115583,Mechanical Engineer,Manufacturing Engineer,Gilead Sciences,0,11,5.5,72000
2392991391681980,2 to 14 Years,M.Com,$63K-$110K,"Washington, D.C.",USA,37,-95,76359,Brand Manager,Brand Marketing Analyst,Fiat Chrysler Automobiles N.V.,2,14,8.0,86500
484126768248143,4 to 12 Years,B.Com,$56K-$127K,"Washington, D.C.",USA,37,-95,50216,Accountant,Tax Accountant,Seaboard,4,12,8.0,91500
2026041572612921,2 to 14 Years,BCA,$65K-$128K,"Washington, D.C.",USA,37,-95,68359,Sales Representative,Inside Sales Representative,Renishaw,2,14,8.0,96500
272271254357429,5 to 14 Years,BCA,$64K-$109K,"Washington, D.C.",USA,37,-95,47319,Front-End Developer,Web Designer,Wipro Limited,5,14,9.5,86500
1461981592327629,3 to 12 Years,M.Com,$59K-$81K,"Washington, D.C.",USA,37,-95,129918,Art Teacher,Fine Arts Instructor,V-Guard Industries,3,12,7.5,70000
2632704180376178,4 to 11 Years,PhD,$58K-$83K,"Washington, D.C.",USA,37,-95,80643,Paralegal,Litigation Paralegal,Metro Bank,4,11,7.5,70500
2789171266346907,5 to 10 Years,BCA,$59K-$125K,"Washington, D.C.",USA,37,-95,26902,Psychologist,School Psychologist,William Hill plc,5,10,7.5,92000
226869891242658,2 to 8 Years,MBA,$60K-$95K,"Washington, D.C.",USA,37,-95,52555,Office Manager,Facilities Manager,Airbnb,2,8,5.0,77500
1357571734331618,1 to 9 Years,BA,$56K-$123K,"Washington, D.C.",USA,37,-95,129408,Marketing Director,Brand Director,Polaris,1,9,5.0,89500
2502667236333792,2 to 14 Years,B.Tech,$61K-$113K,"Washington, D.C.",USA,37,-95,32026,Account Manager,Client Relationship Manager,Muthoot Finance,2,14,8.0,87000
2275930015817003,4 to 12 Years,B.Com,$64K-$128K,"Washington, D.C.",USA,37,-95,20663,Structural Engineer,Design Engineer,L&T Finance Holdings,4,12,8.0,96000
1945962400804374,4 to 9 Years,M.Tech,$61K-$114K,"Washington, D.C.",USA,37,-95,22792,Electrical Engineer,Electronics Hardware Engineer,L3Harris Technologies,4,9,6.5,87500
432798917838175,1 to 11 Years,MBA,$59K-$124K,"Washington, D.C.",USA,37,-95,51605,Market Analyst,Competitive Intelligence Analyst,Liberty Media,1,11,6.0,91500
2147322982260464,1 to 15 Years,M.Tech,$57K-$92K,"Washington, D.C.",USA,37,-95,50177,Administrative Assistant,Executive Assistant,Hewlett Packard Enterprise,1,15,8.0,74500
799063615487858,4 to 10 Years,M.Tech,$57K-$130K,"Washington, D.C.",USA,37,-95,42935,HR Manager,Human Resources Director,Go-Ahead Group,4,10,7.0,93500
1542039823558348,5 to 9 Years,M.Com,$63K-$115K,"Washington, D.C.",USA,37,-95,120399,Dental Hygienist,Periodontal Therapist,Sun Pharmaceutical Industries,5,9,7.0,89000
2300145451175153,4 to 9 Years,M.Tech,$62K-$82K,"Washington, D.C.",USA,37,-95,60570,Database Developer,NoSQL Database Engineer,Masco,4,9,6.5,72000
646842424757332,3 to 15 Years,BCA,$63K-$99K,"Washington, D.C.",USA,37,-95,51103,QA Analyst,Software QA Tester,Philip Morris International,3,15,9.0,81000
2045482817310664,4 to 8 Years,MBA,$62K-$101K,"Washington, D.C.",USA,37,-95,95575,Nurse Practitioner,Primary Care Nurse Practitioner,Regions Financial,4,8,6.0,81500
326880696632354,0 to 9 Years,BBA,$60K-$114K,"Washington, D.C.",USA,37,-95,113775,Software Architect,Cloud Architect,Avenue Supermarts (DMart),0,9,4.5,87000
125405774787978,5 to 15 Years,BBA,$55K-$85K,"Washington, D.C.",USA,37,-95,61695,Architect,Project Architect,WESCO International,5,15,10.0,70000
2708613745388311,5 to 9 Years,BA,$56K-$107K,"Washington, D.C.",USA,37,-95,61066,Event Coordinator,Wedding Coordinator,Builders FirstSource,5,9,7.0,81500
2821989839098612,3 to 10 Years,BBA,$63K-$106K,"Washington, D.C.",USA,37,-95,90196,UX/UI Designer,User Experience Designer,Hikvision,3,10,6.5,84500
1413451156679869,0 to 15 Years,B.Tech,$64K-$118K,"Washington, D.C.",USA,37,-95,82470,Copywriter,SEO Copywriter,The Walt Disney Company,0,15,7.5,91000
1759257039114525,0 to 10 Years,M.Tech,$56K-$85K,"Washington, D.C.",USA,37,-95,106933,Dental Hygienist,Dental Public Health Hygienist,Agricultural Bank of China,0,10,5.0,70500
2160553330340979,3 to 10 Years,MCA,$55K-$124K,"Washington, D.C.",USA,37,-95,84105,Research Scientist,Research Analyst,Unum Group,3,10,6.5,89500
902265636421133,3 to 10 Years,B.Tech,$64K-$117K,"Washington, D.C.",USA,37,-95,110331,Systems Administrator,Database Administrator,Vulcan Materials,3,10,6.5,90500
567911708383428,0 to 11 Years,M.Tech,$64K-$95K,"Washington, D.C.",USA,37,-95,52719,Copywriter,SEO Copywriter,United Airlines Holdings,0,11,5.5,79500
656046281563855,0 to 8 Years,B.Tech,$55K-$111K,"Washington, D.C.",USA,37,-95,106501,Account Manager,Client Relationship Manager,Aramark,0,8,4.0,83000
1653900815691330,4 to 13 Years,M.Tech,$63K-$113K,"Washington, D.C.",USA,37,-95,127458,Aerospace Engineer,Systems Engineer,Berkshire Hathaway,4,13,8.5,88000
1546120367103887,2 to 12 Years,B.Com,$61K-$112K,"Washington, D.C.",USA,37,-95,91048,Art Director,Art Curator,Owens & Minor,2,12,7.0,86500
1281608945259531,0 to 10 Years,B.Tech,$61K-$104K,"Washington, D.C.",USA,37,-95,40619,Data Analyst,Business Intelligence Analyst,Occidental Petroleum,0,10,5.0,82500
2454929880692520,5 to 13 Years,B.Com,$56K-$119K,"Washington, D.C.",USA,37,-95,118430,Environmental Consultant,Sustainability Consultant,Kotak Mahindra Bank,5,13,9.0,87500
2750818584642369,4 to 14 Years,BCA,$61K-$90K,"Washington, D.C.",USA,37,-95,31626,Social Media Manager,Community Manager,Escorts Limited,4,14,9.0,75500
1884938598315520,4 to 9 Years,M.Com,$56K-$127K,"Washington, D.C.",USA,37,-95,25432,Customer Support Specialist,Customer Success Manager,Wipro Limited,4,9,6.5,91500
3045741980817589,2 to 8 Years,B.Com,$63K-$86K,"Washington, D.C.",USA,37,-95,118542,Network Analyst,Network Performance Analyst,Cardinal Health,2,8,5.0,74500
1035943968518187,3 to 15 Years,B.Tech,$64K-$117K,"Washington, D.C.",USA,37,-95,98277,Family Nurse Practitioner,Geriatric Nurse Practitioner,China Eastern Airlines,3,15,9.0,90500
460223375900098,4 to 11 Years,BA,$61K-$102K,"Washington, D.C.",USA,37,-95,39206,UX/UI Designer,Interaction Designer,BASF SE,4,11,7.5,81500
1717507608771719,5 to 12 Years,M.Com,$65K-$92K,"Washington, D.C.",USA,37,-95,13240,Brand Manager,Brand Strategist,"Facebook, Inc. (now Meta Platforms, Inc.)",5,12,8.5,78500
2474782464624459,4 to 9 Years,MBA,$59K-$116K,"Washington, D.C.",USA,37,-95,13951,Electrical Engineer,Controls Engineer,Stanley Black & Decker,4,9,6.5,87500
490947110369938,1 to 8 Years,B.Com,$62K-$91K,"Washington, D.C.",USA,37,-95,61463,Legal Advisor,In-House Counsel,J.M. Smucker,1,8,4.5,76500
148296928727103,3 to 13 Years,MCA,$56K-$86K,"Washington, D.C.",USA,37,-95,83971,Account Manager,Client Relationship Manager,Molina Healthcare,3,13,8.0,71000
2009495045814725,1 to 9 Years,BBA,$65K-$96K,"Washington, D.C.",USA,37,-95,71460,Research Scientist,Research Analyst,Sun TV Network,1,9,5.0,80500
1351154820031283,3 to 11 Years,M.Tech,$56K-$91K,"Washington, D.C.",USA,37,-95,71221,Procurement Manager,Procurement Analyst,Colgate-Palmolive,3,11,7.0,73500
1845746848263835,5 to 15 Years,PhD,$62K-$110K,"Washington, D.C.",USA,37,-95,115943,Market Research Analyst,Market Researcher,Oil and Natural Gas Corporation (ONGC),5,15,10.0,86000
1217451155555705,3 to 9 Years,BCA,$58K-$89K,"Washington, D.C.",USA,37,-95,131071,Web Designer,E-commerce Web Designer,Dollar Tree,3,9,6.0,73500
185181949559759,0 to 11 Years,PhD,$55K-$97K,"Washington, D.C.",USA,37,-95,44685,HR Coordinator,Training Coordinator,Shree Cement,0,11,5.5,76000
1605905002237627,1 to 14 Years,B.Com,$60K-$114K,"Washington, D.C.",USA,37,-95,113921,Investment Analyst,Risk Analyst,Adani Green Energy,1,14,7.5,87000
1779656315653623,1 to 10 Years,BBA,$55K-$111K,"Washington, D.C.",USA,37,-95,82293,Digital Marketing Specialist,SEO Specialist,Becton Dickinson,1,10,5.5,83000
213581359166571,2 to 9 Years,B.Tech,$58K-$110K,"Washington, D.C.",USA,37,-95,59327,Investment Banker,Financial Analyst,Baker Hughes,2,9,5.5,84000
342729207689959,2 to 8 Years,M.Com,$62K-$113K,"Washington, D.C.",USA,37,-95,134053,Database Administrator,Database Analyst,Occidental Petroleum,2,8,5.0,87500
2779451666526323,4 to 9 Years,B.Com,$64K-$125K,"Washington, D.C.",USA,37,-95,17401,Front-End Engineer,UI/UX Front-End Developer,Shree Cement,4,9,6.5,94500
86194252245262,4 to 9 Years,PhD,$59K-$121K,"Washington, D.C.",USA,37,-95,129566,Social Media Coordinator,Content Creator,Tata Consultancy Services (TCS),4,9,6.5,90000
1755985463875729,0 to 12 Years,PhD,$63K-$108K,"Washington, D.C.",USA,37,-95,127791,Administrative Assistant,Executive Assistant,Ingredion,0,12,6.0,85500
1605608955553241,2 to 10 Years,BBA,$56K-$99K,"Washington, D.C.",USA,37,-95,80204,Administrative Assistant,Executive Assistant,Thor Industries,2,10,6.0,77500
496502536747070,4 to 10 Years,MCA,$55K-$104K,"Washington, D.C.",USA,37,-95,36143,Software Developer,Mobile App Developer,UnitedHealth Group,4,10,7.0,79500
1047035066369770,4 to 10 Years,PhD,$57K-$113K,"Washington, D.C.",USA,37,-95,112592,Technical Writer,Content Writer,EasyJet,4,10,7.0,85000
1686569109200467,4 to 8 Years,PhD,$60K-$83K,"Washington, D.C.",USA,37,-95,82830,Project Manager,Construction Project Manager,Tenet Healthcare,4,8,6.0,71500
181827155679649,1 to 8 Years,B.Com,$56K-$87K,"Washington, D.C.",USA,37,-95,39984,Legal Counsel,Employment Lawyer,Booz Allen Hamilton Holding,1,8,4.5,71500
556526806327182,3 to 11 Years,MBA,$59K-$115K,"Washington, D.C.",USA,37,-95,113665,Content Writer,Copywriter,IQVIA Holdings,3,11,7.0,87000
173924221684978,4 to 15 Years,M.Com,$56K-$92K,"Washington, D.C.",USA,37,-95,89686,Financial Controller,Finance Manager,Siemens AG,4,15,9.5,74000
1949051672381873,4 to 12 Years,MBA,$65K-$88K,"Washington, D.C.",USA,37,-95,32498,Account Director,Business Development Director,Truist Financial,4,12,8.0,76500
1435967876929675,0 to 12 Years,BA,$57K-$92K,"Washington, D.C.",USA,37,-95,15850,Mechanical Engineer,Manufacturing Engineer,Aristocrat Leisure,0,12,6.0,74500
2433940808844982,3 to 11 Years,BA,$56K-$101K,"Washington, D.C.",USA,37,-95,114559,Sales Associate,Retail Sales Associate,PVH,3,11,7.0,78500
2473564413656596,2 to 14 Years,MBA,$56K-$101K,"Washington, D.C.",USA,37,-95,98216,Front-End Engineer,JavaScript Developer,Sherwin-Williams,2,14,8.0,78500
2930135566212946,1 to 15 Years,PhD,$62K-$106K,"Washington, D.C.",USA,37,-95,45702,Database Developer,NoSQL Database Engineer,Avis Budget Group,1,15,8.0,84000
2803403100218084,0 to 10 Years,M.Tech,$60K-$91K,"Washington, D.C.",USA,37,-95,124515,Physical Therapist,Orthopedic Physical Therapist,Ashtead Group,0,10,5.0,75500
2131683358818148,3 to 13 Years,PhD,$63K-$92K,"Washington, D.C.",USA,37,-95,133528,Java Developer,Java Web Application Developer,Colgate-Palmolive,3,13,8.0,77500
452712612698307,0 to 15 Years,BBA,$62K-$104K,"Washington, D.C.",USA,37,-95,33012,Nurse Practitioner,Primary Care Nurse Practitioner,United Services Automobile Assn.,0,15,7.5,83000
1548286882026603,1 to 9 Years,BCA,$59K-$117K,"Washington, D.C.",USA,37,-95,73881,Legal Advisor,Legal Counsel,National Grid,1,9,5.0,88000
551720735916261,3 to 9 Years,MCA,$62K-$114K,"Washington, D.C.",USA,37,-95,111006,Dental Hygienist,Dental Public Health Hygienist,Tata Motors,3,9,6.0,88000
1407540951994249,1 to 15 Years,PhD,$57K-$123K,"Washington, D.C.",USA,37,-95,65850,Investment Banker,Financial Analyst,Darden Restaurants,1,15,8.0,90000
3048784395470776,0 to 12 Years,M.Tech,$62K-$104K,"Washington, D.C.",USA,37,-95,58344,Marketing Specialist,Marketing Analytics Specialist,Watsco,0,12,6.0,83000
2397889108471244,3 to 15 Years,MCA,$56K-$80K,"Washington, D.C.",USA,37,-95,101121,Supply Chain Manager,Demand Planner,Tractor Supply,3,15,9.0,68000
1254826091538484,4 to 13 Years,B.Com,$60K-$112K,"Washington, D.C.",USA,37,-95,38775,Market Analyst,Competitive Intelligence Analyst,Hindustan Petroleum Corporation Limited (HPCL),4,13,8.5,86000
551529790652907,1 to 9 Years,B.Tech,$60K-$118K,"Washington, D.C.",USA,37,-95,79160,Chemical Analyst,Quality Control Analyst,Lithia Motors,1,9,5.0,89000
3076159733390493,4 to 13 Years,M.Tech,$62K-$117K,"Washington, D.C.",USA,37,-95,41895,Inventory Analyst,Inventory Control Specialist,Dixons Carphone,4,13,8.5,89500
1508989295142445,3 to 12 Years,MCA,$58K-$130K,"Washington, D.C.",USA,37,-95,127200,Network Engineer,Network Administrator,SVB Financial Group,3,12,7.5,94000
2294619035474741,0 to 15 Years,BCA,$59K-$128K,"Washington, D.C.",USA,37,-95,85340,Digital Marketing Specialist,SEO Specialist,"Square, Inc.",0,15,7.5,93500
1416086712457273,1 to 11 Years,PhD,$62K-$86K,"Washington, D.C.",USA,37,-95,88961,Social Media Manager,Social Media Analyst,Sprint Corporation,1,11,6.0,74000
919995792608587,2 to 11 Years,MBA,$60K-$94K,"Washington, D.C.",USA,37,-95,25792,Marketing Specialist,Digital Marketing Specialist,Fluor,2,11,6.5,77000
2669739431279898,0 to 11 Years,B.Tech,$56K-$103K,"Washington, D.C.",USA,37,-95,93173,Software Engineer,Backend Developer,Alcoa,0,11,5.5,79500
2948895942972405,4 to 12 Years,PhD,$56K-$105K,"Washington, D.C.",USA,37,-95,41066,Executive Assistant,Office Manager,Aflac,4,12,8.0,80500
1743819292693013,4 to 11 Years,MCA,$59K-$84K,"Washington, D.C.",USA,37,-95,34478,Software Architect,Enterprise Architect,Airtel Africa,4,11,7.5,71500
1951021811942019,5 to 9 Years,B.Com,$62K-$97K,"Washington, D.C.",USA,37,-95,63999,Speech Therapist,Adult Speech Therapist,Coupang,5,9,7.0,79500
2091740087084362,5 to 15 Years,BBA,$65K-$93K,"Washington, D.C.",USA,37,-95,65578,UX/UI Designer,User Experience Designer,Hindalco Industries,5,15,10.0,79000
1300573323972613,3 to 12 Years,BBA,$56K-$82K,"Washington, D.C.",USA,37,-95,19115,Digital Marketing Specialist,SEO Specialist,Activision Blizzard,3,12,7.5,69000
2997031456444818,5 to 14 Years,B.Tech,$62K-$96K,"Washington, D.C.",USA,37,-95,86604,Tax Consultant,International Tax Consultant,Avenue Supermarts (DMart),5,14,9.5,79000
2752369074871452,5 to 11 Years,MBA,$63K-$112K,"Washington, D.C.",USA,37,-95,14375,Project Manager,Agile Project Manager,Air Products & Chemicals,5,11,8.0,87500
1333610479326535,3 to 11 Years,PhD,$61K-$95K,"Washington, D.C.",USA,37,-95,38407,Finance Manager,Accounting Manager,CMS Energy,3,11,7.0,78000
1147475541877008,4 to 12 Years,BA,$58K-$111K,"Washington, D.C.",USA,37,-95,82329,Pharmaceutical Sales Representative,Medical Sales Specialist,Skechers U.S.A.,4,12,8.0,84500
1032842543971530,2 to 15 Years,B.Tech,$59K-$111K,"Washington, D.C.",USA,37,-95,103963,Product Manager,Agile Product Owner,Kainos Group,2,15,8.5,85000
2276016402102005,0 to 8 Years,BA,$59K-$83K,"Washington, D.C.",USA,37,-95,38611,Marketing Analyst,Data Analyst,Sinochem Group,0,8,4.0,71000
1569891469541248,5 to 14 Years,BCA,$61K-$125K,"Washington, D.C.",USA,37,-95,36887,Customer Support Specialist,Customer Success Manager,Rockwell Automation,5,14,9.5,93000
1030633425132755,2 to 15 Years,BCA,$58K-$127K,"Washington, D.C.",USA,37,-95,73883,HR Coordinator,Training Coordinator,W.R. Berkley,2,15,8.5,92500
1645756296719849,1 to 15 Years,B.Tech,$60K-$112K,"Washington, D.C.",USA,37,-95,119074,Social Worker,School Social Worker,Caesars Entertainment,1,15,8.0,86000
2652062026756893,3 to 12 Years,PhD,$63K-$128K,"Washington, D.C.",USA,37,-95,73906,Financial Advisor,Investment Advisor,UFP Industries,3,12,7.5,95500
1715154735029204,2 to 12 Years,BBA,$56K-$102K,"Washington, D.C.",USA,37,-95,107098,Marketing Manager,Product Marketing Manager,TD Synnex,2,12,7.0,79000
716902358924271,1 to 11 Years,M.Com,$58K-$84K,"Washington, D.C.",USA,37,-95,19866,Network Security Specialist,Security Operations Center (SOC) Analyst,Energy Transfer,1,11,6.0,71000
3016822260118572,0 to 10 Years,M.Com,$65K-$87K,"Washington, D.C.",USA,37,-95,75689,UX/UI Designer,User Experience Designer,Huntington Ingalls Industries,0,10,5.0,76000
2268308962570496,2 to 8 Years,MBA,$58K-$83K,"Washington, D.C.",USA,37,-95,124435,Digital Marketing Specialist,Social Media Manager,Casey's General Stores,2,8,5.0,70500
362863555304116,3 to 8 Years,M.Tech,$63K-$113K,"Washington, D.C.",USA,37,-95,119991,Executive Assistant,Personal Assistant,Colgate-Palmolive,3,8,5.5,88000
296274794535935,0 to 10 Years,M.Com,$63K-$124K,"Washington, D.C.",USA,37,-95,95504,Human Resources Manager,Employee Relations Specialist,PBF Energy,0,10,5.0,93500
1953182444256334,2 to 11 Years,B.Com,$65K-$123K,"Washington, D.C.",USA,37,-95,98130,Brand Manager,Brand Strategist,Target,2,11,6.5,94000
2141011622019880,4 to 11 Years,BA,$58K-$101K,"Washington, D.C.",USA,37,-95,98173,Front-End Developer,Accessibility Developer,Munich Re Group,4,11,7.5,79500
1116944039344270,1 to 15 Years,B.Tech,$55K-$88K,"Washington, D.C.",USA,37,-95,32874,Sales Representative,Inside Sales Representative,Cochlear Limited,1,15,8.0,71500
820437641879963,5 to 10 Years,B.Tech,$65K-$108K,"Washington, D.C.",USA,37,-95,48880,Teacher,Subject Matter Expert,Micro Focus International,5,10,7.5,86500
2568809050909824,5 to 8 Years,PhD,$65K-$88K,"Washington, D.C.",USA,37,-95,30661,Environmental Engineer,Sustainability Specialist,Genuine Parts,5,8,6.5,76500
859536396946135,2 to 13 Years,BA,$58K-$114K,"Washington, D.C.",USA,37,-95,49426,Urban Planner,City Planner,XPO,2,13,7.5,86000
540529858189102,2 to 8 Years,BCA,$56K-$111K,"Washington, D.C.",USA,37,-95,107629,Customer Support Specialist,Help Desk Analyst,Expedia Group,2,8,5.0,83500
1574646044542334,3 to 14 Years,B.Tech,$57K-$130K,"Washington, D.C.",USA,37,-95,104164,Customer Support Specialist,Customer Success Manager,ZTE Corporation,3,14,8.5,93500
1916694611110901,1 to 11 Years,PhD,$60K-$96K,"Washington, D.C.",USA,37,-95,65446,UX/UI Designer,Interaction Designer,Airbnb,1,11,6.0,78000
1145954678765626,0 to 13 Years,BA,$57K-$93K,"Washington, D.C.",USA,37,-95,15230,Civil Engineer,Water Resources Engineer,IBM (International Business Machines Corporation),0,13,6.5,75000
167793100387647,0 to 12 Years,BA,$64K-$91K,"Washington, D.C.",USA,37,-95,93684,Social Media Manager,Social Media Analyst,Kingfisher plc,0,12,6.0,77500
1414775783252019,5 to 11 Years,M.Com,$58K-$87K,"Washington, D.C.",USA,37,-95,133278,Nurse Practitioner,Acute Care Nurse Practitioner,PI Industries,5,11,8.0,72500
1185731936271380,4 to 15 Years,PhD,$64K-$93K,"Washington, D.C.",USA,37,-95,59958,UX/UI Designer,Interaction Designer,Rolls-Royce Holdings,4,15,9.5,78500
733070798220120,0 to 15 Years,BCA,$57K-$105K,"Washington, D.C.",USA,37,-95,126167,Process Engineer,Chemical Engineer,Sartorius AG,0,15,7.5,81000
2613035297119166,4 to 15 Years,B.Com,$60K-$85K,"Washington, D.C.",USA,37,-95,127165,Software Architect,Cloud Architect,Walmart,4,15,9.5,72500
1524783085000606,3 to 12 Years,B.Tech,$63K-$127K,"Washington, D.C.",USA,37,-95,52207,Copywriter,Creative Copywriter,Lufthansa Group,3,12,7.5,95000
1787111417233466,2 to 8 Years,B.Tech,$63K-$113K,"Washington, D.C.",USA,37,-95,45193,Copywriter,Creative Copywriter,Viatris,2,8,5.0,88000
2286166685531055,2 to 9 Years,B.Tech,$55K-$81K,"Washington, D.C.",USA,37,-95,75989,Brand Manager,Brand Marketing Analyst,Equitable Holdings,2,9,5.5,68000
1383467517134944,4 to 15 Years,BBA,$59K-$129K,"Washington, D.C.",USA,37,-95,74181,Procurement Manager,Strategic Sourcing Manager,Munich Re Group,4,15,9.5,94000
1106310743374625,3 to 13 Years,M.Tech,$57K-$113K,"Washington, D.C.",USA,37,-95,34179,Architect,Project Architect,BMW Group,3,13,8.0,85000
2610819920117975,1 to 10 Years,M.Com,$58K-$111K,"Washington, D.C.",USA,37,-95,63516,Front-End Developer,Accessibility Developer,Northrop Grumman,1,10,5.5,84500
2022695712118028,0 to 15 Years,PhD,$57K-$128K,"Washington, D.C.",USA,37,-95,63531,Chemical Analyst,Research Chemist,Altice USA,0,15,7.5,92500
547528481773887,1 to 15 Years,BCA,$64K-$126K,"Washington, D.C.",USA,37,-95,30723,Account Director,Account Strategist,Commonwealth Bank of Australia,1,15,8.0,95000
2829658810433729,2 to 9 Years,BA,$59K-$92K,"Washington, D.C.",USA,37,-95,100716,Network Administrator,Network Security Analyst,Targa Resources,2,9,5.5,75500
1001583268532980,0 to 9 Years,BCA,$58K-$128K,"Washington, D.C.",USA,37,-95,127431,Marketing Manager,Product Marketing Manager,Nvidia,0,9,4.5,93000
2434048978152442,2 to 13 Years,M.Tech,$64K-$89K,"Washington, D.C.",USA,37,-95,69148,Physician Assistant,Primary Care Physician Assistant,Symrise AG,2,13,7.5,76500
2451842334088280,1 to 8 Years,PhD,$59K-$105K,"Washington, D.C.",USA,37,-95,80793,SEO Analyst,Technical SEO Analyst,Huntington Bancshares,1,8,4.5,82000
1220454552418432,5 to 8 Years,M.Com,$55K-$125K,"Washington, D.C.",USA,37,-95,13875,Chemical Analyst,Quality Control Analyst,Petrofac,5,8,6.5,90000
1636942199837361,0 to 10 Years,BCA,$64K-$115K,"Washington, D.C.",USA,37,-95,45060,Tax Consultant,International Tax Consultant,Indian Oil Corporation,0,10,5.0,89500
909434890345394,3 to 15 Years,B.Tech,$55K-$121K,"Washington, D.C.",USA,37,-95,93744,UX/UI Designer,User Experience Designer,Aramark,3,15,9.0,88000
55816463172502,2 to 11 Years,M.Com,$65K-$106K,"Washington, D.C.",USA,37,-95,16569,Content Writer,Copywriter,Exxon Mobil Corporation,2,11,6.5,85500
166883415842730,5 to 13 Years,M.Tech,$58K-$83K,"Washington, D.C.",USA,37,-95,35533,Family Nurse Practitioner,Pediatric Nurse Practitioner,CF Industries Holdings,5,13,9.0,70500
3004509392324283,4 to 14 Years,B.Tech,$55K-$101K,"Washington, D.C.",USA,37,-95,86811,Public Relations Specialist,Brand PR Specialist,Domino's Pizza Group,4,14,9.0,78000
1059066832582058,4 to 9 Years,MBA,$57K-$126K,"Washington, D.C.",USA,37,-95,127268,Public Relations Specialist,Media Relations Specialist,JD Wetherspoon,4,9,6.5,91500
364281198982738,5 to 11 Years,BBA,$61K-$95K,"Washington, D.C.",USA,37,-95,35745,Database Developer,NoSQL Database Engineer,InterContinental Hotels Group,5,11,8.0,78000
2521861567235183,1 to 15 Years,B.Tech,$56K-$87K,"Washington, D.C.",USA,37,-95,52027,Marketing Director,Digital Marketing Director,Westlake,1,15,8.0,71500
1780719518438854,1 to 15 Years,B.Com,$64K-$81K,"Washington, D.C.",USA,37,-95,13694,Operations Manager,Supply Chain Manager,Citigroup,1,15,8.0,72500
617278724821458,3 to 12 Years,BA,$61K-$82K,"Washington, D.C.",USA,37,-95,48834,Chemical Engineer,Quality Control Engineer,Ford Motor Company,3,12,7.5,71500
579780467575088,4 to 14 Years,BA,$57K-$130K,"Washington, D.C.",USA,37,-95,133594,Social Worker,Child Welfare Worker,Valero Energy,4,14,9.0,93500
51428325546557,5 to 13 Years,BBA,$55K-$101K,"Washington, D.C.",USA,37,-95,90971,Operations Manager,Operations Director,Sonic Automotive,5,13,9.0,78000
1481195810763460,2 to 15 Years,M.Tech,$58K-$82K,"Washington, D.C.",USA,37,-95,89783,Civil Engineer,Structural Engineer,J.B. Hunt Transport Services,2,15,8.5,70000
